champion,category,vs_champ,value,with_champ
syndra,GOOD_SYNERGY,,54.34,Lucian
syndra,GOOD_SYNERGY,,54.31,Twitch
syndra,GOOD_SYNERGY,,54.17,Smolder
syndra,GOOD_SYNERGY,,53.39,Swain
syndra,GOOD_SYNERGY,,53.23,Jhin
syndra,GOOD_SYNERGY,,52.98,Ashe
syndra,GOOD_SYNERGY,,52.87,Sivir
syndra,GOOD_SYNERGY,,52.87,Seraphine
syndra,GOOD_SYNERGY,,52.84,Aphelios
syndra,GOOD_SYNERGY,,52.83,Zeri
syndra,GOOD_SYNERGY,,52.55,Jinx
syndra,GOOD_SYNERGY,,52.32,Samira
syndra,GOOD_SYNERGY,,50.92,Brand
syndra,GOOD_SYNERGY,,50.70,Kai'Sa
syndra,GOOD_SYNERGY,,50.68,Caitlyn
syndra,GOOD_SYNERGY,,50.32,Corki
syndra,GOOD_SYNERGY,,50.17,Ezreal
syndra,GOOD_SYNERGY,,49.13,Varus
syndra,GOOD_SYNERGY,,47.33,Yunara
tahmkench,WEAK_MATCHUP,Swain,43.59,
tahmkench,WEAK_MATCHUP,Corki,44.92,
tahmkench,WEAK_MATCHUP,Senna,45.07,
tahmkench,WEAK_MATCHUP,Xayah,46.50,
tahmkench,WEAK_MATCHUP,Kalista,47.89,
tahmkench,WEAK_MATCHUP,Nilah,49.49,
tahmkench,WEAK_MATCHUP,Kog'Maw,49.64,
tahmkench,WEAK_MATCHUP,Vayne,49.75,
tahmkench,WEAK_MATCHUP,Brand,49.80,
tahmkench,WEAK_MATCHUP,Aphelios,51.27,
tahmkench,WEAK_MATCHUP,Seraphine,51.28,
tahmkench,WEAK_MATCHUP,Smolder,51.52,
tahmkench,WEAK_MATCHUP,Zeri,51.99,
tahmkench,WEAK_MATCHUP,Kai'Sa,52.11,
tahmkench,WEAK_MATCHUP,Hwei,52.17,
tahmkench,WEAK_MATCHUP,Miss Fortune,52.52,
tahmkench,WEAK_MATCHUP,Samira,52.54,
tahmkench,WEAK_MATCHUP,Jinx,52.60,
tahmkench,WEAK_MATCHUP,Yunara,52.90,
tahmkench,WEAK_MATCHUP,Jhin,53.23,
tahmkench,WEAK_MATCHUP,Tristana,53.37,
tahmkench,WEAK_MATCHUP,Twitch,53.45,
tahmkench,WEAK_MATCHUP,Ashe,54.34,
tahmkench,WEAK_MATCHUP,Lucian,54.90,
tahmkench,WEAK_MATCHUP,Sivir,55.31,
tahmkench,WEAK_MATCHUP,Caitlyn,55.91,
tahmkench,WEAK_MATCHUP,Mel,56.25,
tahmkench,WEAK_MATCHUP,Varus,56.77,
tahmkench,WEAK_MATCHUP,Ziggs,57.25,
tahmkench,WEAK_MATCHUP,Ezreal,57.64,
tahmkench,WEAK_MATCHUP,Draven,58.41,
tahmkench,GOOD_SYNERGY,,58.16,Swain
tahmkench,GOOD_SYNERGY,,57.80,Hwei
tahmkench,GOOD_SYNERGY,,57.34,Senna
tahmkench,GOOD_SYNERGY,,57.31,Brand
tahmkench,GOOD_SYNERGY,,56.67,Xerath
tahmkench,GOOD_SYNERGY,,56.43,Smolder
tahmkench,GOOD_SYNERGY,,55.17,Kog'Maw
tahmkench,GOOD_SYNERGY,,54.55,Corki
tahmkench,GOOD_SYNERGY,,54.26,Miss Fortune
tahmkench,GOOD_SYNERGY,,53.28,Ziggs
tahmkench,GOOD_SYNERGY,,53.15,Caitlyn
tahmkench,GOOD_SYNERGY,,52.85,Jhin
tahmkench,GOOD_SYNERGY,,52.63,Veigar
tahmkench,GOOD_SYNERGY,,52.38,Seraphine
tahmkench,GOOD_SYNERGY,,52.25,Twitch
tahmkench,GOOD_SYNERGY,,51.77,Ashe
tahmkench,GOOD_SYNERGY,,51.34,Jinx
tahmkench,GOOD_SYNERGY,,50.96,Yunara
tahmkench,GOOD_SYNERGY,,50.72,Samira
tahmkench,GOOD_SYNERGY,,50.70,Aphelios
tahmkench,GOOD_SYNERGY,,50.21,Draven
tahmkench,GOOD_SYNERGY,,50.00,Xayah
tahmkench,GOOD_SYNERGY,,50.00,Nilah
tahmkench,GOOD_SYNERGY,,49.71,Lucian
tahmkench,GOOD_SYNERGY,,49.27,Zeri
tahmkench,GOOD_SYNERGY,,48.74,Vayne
tahmkench,GOOD_SYNERGY,,48.67,Ezreal
tahmkench,GOOD_SYNERGY,,48.11,Varus
tahmkench,GOOD_SYNERGY,,47.81,Sivir
tahmkench,GOOD_SYNERGY,,47.61,Tristana
tahmkench,GOOD_SYNERGY,,45.83,Mel
tahmkench,GOOD_SYNERGY,,44.77,Kai'Sa
tahmkench,GOOD_SYNERGY,,41.94,Kalista
tahmkench,GOOD_SYNERGY,,40.23,Yasuo
taliyah,WEAK_MATCHUP,Seraphine,41.43,
taliyah,WEAK_MATCHUP,Brand,43.52,
taliyah,WEAK_MATCHUP,Hwei,43.64,
taliyah,WEAK_MATCHUP,Draven,45.10,
taliyah,WEAK_MATCHUP,Kog'Maw,46.15,
taliyah,WEAK_MATCHUP,Nilah,47.06,
taliyah,WEAK_MATCHUP,Jinx,48.08,
taliyah,WEAK_MATCHUP,Smolder,48.08,
taliyah,WEAK_MATCHUP,Senna,48.24,
taliyah,WEAK_MATCHUP,Tristana,48.84,
taliyah,WEAK_MATCHUP,Kalista,48.94,
taliyah,WEAK_MATCHUP,Jhin,48.99,
taliyah,WEAK_MATCHUP,Twitch,49.44,
taliyah,WEAK_MATCHUP,Ezreal,50.08,
taliyah,WEAK_MATCHUP,Caitlyn,50.09,
taliyah,WEAK_MATCHUP,Ashe,50.24,
taliyah,WEAK_MATCHUP,Kai'Sa,50.49,
taliyah,WEAK_MATCHUP,Zeri,50.69,
taliyah,WEAK_MATCHUP,Miss Fortune,50.87,
taliyah,WEAK_MATCHUP,Aphelios,51.33,
taliyah,WEAK_MATCHUP,Yasuo,51.43,
taliyah,WEAK_MATCHUP,Samira,52.47,
taliyah,WEAK_MATCHUP,Yunara,53.11,
taliyah,WEAK_MATCHUP,Ziggs,53.52,
taliyah,WEAK_MATCHUP,Lucian,53.59,
taliyah,WEAK_MATCHUP,Corki,53.70,
taliyah,WEAK_MATCHUP,Varus,54.07,
taliyah,WEAK_MATCHUP,Vayne,54.36,
taliyah,WEAK_MATCHUP,Sivir,54.48,
taliyah,WEAK_MATCHUP,Xayah,54.93,
taliyah,WEAK_MATCHUP,Swain,55.56,
taliyah,WEAK_MATCHUP,Mel,57.35,
taliyah,GOOD_SYNERGY,,62.26,Nilah
taliyah,GOOD_SYNERGY,,61.11,Corki
taliyah,GOOD_SYNERGY,,57.35,Yasuo
taliyah,GOOD_SYNERGY,,55.33,Ashe
taliyah,GOOD_SYNERGY,,54.00,Samira
taliyah,GOOD_SYNERGY,,53.55,Xayah
taliyah,GOOD_SYNERGY,,53.21,Sivir
taliyah,GOOD_SYNERGY,,53.13,Vayne
taliyah,GOOD_SYNERGY,,53.06,Aphelios
taliyah,GOOD_SYNERGY,,52.45,Senna
taliyah,GOOD_SYNERGY,,52.17,Tristana
taliyah,GOOD_SYNERGY,,52.03,Varus
taliyah,GOOD_SYNERGY,,52.00,Seraphine
taliyah,GOOD_SYNERGY,,50.00,Jinx
taliyah,GOOD_SYNERGY,,49.83,Jhin
taliyah,GOOD_SYNERGY,,49.77,Miss Fortune
taliyah,GOOD_SYNERGY,,49.69,Lucian
taliyah,GOOD_SYNERGY,,49.40,Brand
taliyah,GOOD_SYNERGY,,49.07,Twitch
taliyah,GOOD_SYNERGY,,48.69,Kai'Sa
taliyah,GOOD_SYNERGY,,47.74,Draven
taliyah,GOOD_SYNERGY,,47.69,Caitlyn
taliyah,GOOD_SYNERGY,,46.77,Kog'Maw
taliyah,GOOD_SYNERGY,,46.67,Swain
taliyah,GOOD_SYNERGY,,45.71,Kalista
taliyah,GOOD_SYNERGY,,45.66,Yunara
taliyah,GOOD_SYNERGY,,45.62,Smolder
taliyah,GOOD_SYNERGY,,45.60,Zeri
taliyah,GOOD_SYNERGY,,45.33,Ezreal
taliyah,GOOD_SYNERGY,,42.31,Ziggs
taliyah,GOOD_SYNERGY,,40.48,Hwei
talon,WEAK_MATCHUP,Yasuo,43.02,
talon,WEAK_MATCHUP,Nilah,44.39,
talon,WEAK_MATCHUP,Kog'Maw,46.95,
talon,WEAK_MATCHUP,Veigar,47.62,
talon,WEAK_MATCHUP,Swain,47.95,
talon,WEAK_MATCHUP,Senna,48.01,
talon,WEAK_MATCHUP,Draven,48.14,
talon,WEAK_MATCHUP,Ziggs,49.24,
talon,WEAK_MATCHUP,Smolder,49.53,
talon,WEAK_MATCHUP,Brand,50.22,
talon,WEAK_MATCHUP,Ashe,50.51,
talon,WEAK_MATCHUP,Seraphine,50.69,
talon,WEAK_MATCHUP,Hwei,51.33,
talon,WEAK_MATCHUP,Tristana,51.35,
talon,WEAK_MATCHUP,Twitch,51.47,
talon,WEAK_MATCHUP,Vayne,51.89,
talon,WEAK_MATCHUP,Samira,51.98,
talon,WEAK_MATCHUP,Xayah,52.10,
talon,WEAK_MATCHUP,Jinx,52.11,
talon,WEAK_MATCHUP,Jhin,52.68,
talon,WEAK_MATCHUP,Caitlyn,52.95,
talon,WEAK_MATCHUP,Lucian,53.04,
talon,WEAK_MATCHUP,Ezreal,53.08,
talon,WEAK_MATCHUP,Yunara,53.14,
talon,WEAK_MATCHUP,Zeri,53.24,
talon,WEAK_MATCHUP,Mel,53.33,
talon,WEAK_MATCHUP,Kalista,53.64,
talon,WEAK_MATCHUP,Sivir,53.82,
talon,WEAK_MATCHUP,Kai'Sa,54.17,
talon,WEAK_MATCHUP,Corki,54.98,
talon,WEAK_MATCHUP,Aphelios,55.31,
talon,WEAK_MATCHUP,Varus,56.25,
talon,WEAK_MATCHUP,Miss Fortune,56.26,
talon,GOOD_SYNERGY,,60.57,Veigar
talon,GOOD_SYNERGY,,58.23,Karthus
talon,GOOD_SYNERGY,,58.10,Swain
talon,GOOD_SYNERGY,,57.92,Yasuo
talon,GOOD_SYNERGY,,57.46,Seraphine
talon,GOOD_SYNERGY,,56.36,Senna
talon,GOOD_SYNERGY,,55.32,Nilah
talon,GOOD_SYNERGY,,54.43,Tristana
talon,GOOD_SYNERGY,,54.09,Jinx
talon,GOOD_SYNERGY,,53.95,Ziggs
talon,GOOD_SYNERGY,,53.62,Ashe
talon,GOOD_SYNERGY,,52.95,Brand
talon,GOOD_SYNERGY,,52.79,Xayah
talon,GOOD_SYNERGY,,52.72,Zeri
talon,GOOD_SYNERGY,,52.10,Xerath
talon,GOOD_SYNERGY,,51.74,Varus
talon,GOOD_SYNERGY,,51.60,Mel
talon,GOOD_SYNERGY,,51.53,Draven
talon,GOOD_SYNERGY,,51.48,Kalista
talon,GOOD_SYNERGY,,51.46,Hwei
talon,GOOD_SYNERGY,,51.30,Twitch
talon,GOOD_SYNERGY,,51.15,Smolder
talon,GOOD_SYNERGY,,50.97,Lucian
talon,GOOD_SYNERGY,,50.91,Sivir
talon,GOOD_SYNERGY,,50.76,Vayne
talon,GOOD_SYNERGY,,50.55,Kai'Sa
talon,GOOD_SYNERGY,,50.38,Kog'Maw
talon,GOOD_SYNERGY,,50.14,Jhin
talon,GOOD_SYNERGY,,49.94,Miss Fortune
talon,GOOD_SYNERGY,,49.74,Caitlyn
talon,GOOD_SYNERGY,,49.38,Lux
talon,GOOD_SYNERGY,,49.03,Yunara
talon,GOOD_SYNERGY,,47.41,Ezreal
talon,GOOD_SYNERGY,,47.20,Corki
talon,GOOD_SYNERGY,,46.99,Samira
talon,GOOD_SYNERGY,,46.68,Aphelios
taric,WEAK_MATCHUP,Xayah,44.44,
taric,WEAK_MATCHUP,Ziggs,45.90,
taric,WEAK_MATCHUP,Corki,48.28,
taric,WEAK_MATCHUP,Senna,48.47,
taric,WEAK_MATCHUP,Kog'Maw,48.48,
taric,WEAK_MATCHUP,Seraphine,49.09,
taric,WEAK_MATCHUP,Brand,49.18,
taric,WEAK_MATCHUP,Jinx,49.39,
taric,WEAK_MATCHUP,Hwei,50.82,
taric,WEAK_MATCHUP,Smolder,50.98,
taric,WEAK_MATCHUP,Nilah,51.85,
taric,WEAK_MATCHUP,Vayne,53.05,
taric,WEAK_MATCHUP,Swain,53.23,
taric,WEAK_MATCHUP,Ashe,53.56,
taric,WEAK_MATCHUP,Miss Fortune,53.66,
taric,WEAK_MATCHUP,Zeri,54.32,
taric,WEAK_MATCHUP,Draven,54.36,
taric,WEAK_MATCHUP,Sivir,55.46,
taric,WEAK_MATCHUP,Kalista,55.95,
taric,WEAK_MATCHUP,Tristana,56.39,
taric,WEAK_MATCHUP,Lucian,56.60,
taric,WEAK_MATCHUP,Caitlyn,56.96,
taric,WEAK_MATCHUP,Twitch,57.14,
taric,WEAK_MATCHUP,Aphelios,57.50,
taric,WEAK_MATCHUP,Jhin,58.17,
taric,WEAK_MATCHUP,Yunara,58.75,
taric,WEAK_MATCHUP,Yasuo,59.18,
taric,WEAK_MATCHUP,Kai'Sa,60.09,
taric,WEAK_MATCHUP,Ezreal,60.96,
taric,WEAK_MATCHUP,Varus,61.64,
taric,WEAK_MATCHUP,Samira,63.87,
taric,WEAK_MATCHUP,Mel,67.35,
taric,GOOD_SYNERGY,,66.10,Seraphine
taric,GOOD_SYNERGY,,63.77,Corki
taric,GOOD_SYNERGY,,63.58,Draven
taric,GOOD_SYNERGY,,61.68,Miss Fortune
taric,GOOD_SYNERGY,,61.26,Swain
taric,GOOD_SYNERGY,,60.67,Jinx
taric,GOOD_SYNERGY,,59.76,Brand
taric,GOOD_SYNERGY,,59.28,Senna
taric,GOOD_SYNERGY,,58.78,Nilah
taric,GOOD_SYNERGY,,57.66,Kalista
taric,GOOD_SYNERGY,,56.30,Varus
taric,GOOD_SYNERGY,,56.25,Samira
taric,GOOD_SYNERGY,,56.06,Ashe
taric,GOOD_SYNERGY,,55.56,Katarina
taric,GOOD_SYNERGY,,54.76,Xayah
taric,GOOD_SYNERGY,,54.76,Hwei
taric,GOOD_SYNERGY,,54.64,Lucian
taric,GOOD_SYNERGY,,54.17,Twitch
taric,GOOD_SYNERGY,,54.05,Mel
taric,GOOD_SYNERGY,,53.88,Caitlyn
taric,GOOD_SYNERGY,,53.49,Ziggs
taric,GOOD_SYNERGY,,53.20,Tristana
taric,GOOD_SYNERGY,,53.08,Zeri
taric,GOOD_SYNERGY,,53.05,Kai'Sa
taric,GOOD_SYNERGY,,50.94,Jhin
taric,GOOD_SYNERGY,,50.00,Sivir
taric,GOOD_SYNERGY,,50.00,Kog'Maw
taric,GOOD_SYNERGY,,49.38,Vayne
taric,GOOD_SYNERGY,,49.31,Smolder
taric,GOOD_SYNERGY,,47.83,Ezreal
taric,GOOD_SYNERGY,,47.09,Yunara
taric,GOOD_SYNERGY,,46.79,Aphelios
taric,GOOD_SYNERGY,,44.44,Yasuo
teemo,WEAK_MATCHUP,Senna,45.82,
teemo,WEAK_MATCHUP,Hwei,48.21,
teemo,WEAK_MATCHUP,Yasuo,49.60,
teemo,WEAK_MATCHUP,Veigar,50.40,
teemo,WEAK_MATCHUP,Samira,50.51,
teemo,WEAK_MATCHUP,Brand,50.75,
teemo,WEAK_MATCHUP,Jinx,51.07,
teemo,WEAK_MATCHUP,Varus,51.17,
teemo,WEAK_MATCHUP,Kog'Maw,51.28,
teemo,WEAK_MATCHUP,Tristana,51.64,
teemo,WEAK_MATCHUP,Seraphine,52.17,
teemo,WEAK_MATCHUP,Miss Fortune,52.38,
teemo,WEAK_MATCHUP,Caitlyn,52.51,
teemo,WEAK_MATCHUP,Twitch,52.51,
teemo,WEAK_MATCHUP,Xayah,52.75,
teemo,WEAK_MATCHUP,Ezreal,52.97,
teemo,WEAK_MATCHUP,Ziggs,52.97,
teemo,WEAK_MATCHUP,Smolder,53.21,
teemo,WEAK_MATCHUP,Swain,53.29,
teemo,WEAK_MATCHUP,Lucian,53.46,
teemo,WEAK_MATCHUP,Mel,53.47,
teemo,WEAK_MATCHUP,Sivir,53.50,
teemo,WEAK_MATCHUP,Ashe,53.69,
teemo,WEAK_MATCHUP,Jhin,53.98,
teemo,WEAK_MATCHUP,Corki,54.19,
teemo,WEAK_MATCHUP,Kai'Sa,54.23,
teemo,WEAK_MATCHUP,Draven,54.81,
teemo,WEAK_MATCHUP,Aphelios,55.19,
teemo,WEAK_MATCHUP,Zeri,56.02,
teemo,WEAK_MATCHUP,Kalista,56.14,
teemo,WEAK_MATCHUP,Yunara,56.63,
teemo,WEAK_MATCHUP,Nilah,58.08,
teemo,WEAK_MATCHUP,Vayne,58.25,
teemo,GOOD_SYNERGY,,56.38,Nilah
teemo,GOOD_SYNERGY,,55.98,Jinx
teemo,GOOD_SYNERGY,,55.72,Kalista
teemo,GOOD_SYNERGY,,55.53,Tristana
teemo,GOOD_SYNERGY,,54.65,Senna
teemo,GOOD_SYNERGY,,54.55,Kog'Maw
teemo,GOOD_SYNERGY,,54.52,Brand
teemo,GOOD_SYNERGY,,54.36,Yasuo
teemo,GOOD_SYNERGY,,54.25,Vayne
teemo,GOOD_SYNERGY,,54.14,Ziggs
teemo,GOOD_SYNERGY,,53.58,Draven
teemo,GOOD_SYNERGY,,53.54,Samira
teemo,GOOD_SYNERGY,,53.47,Miss Fortune
teemo,GOOD_SYNERGY,,52.76,Twitch
teemo,GOOD_SYNERGY,,52.64,Xayah
teemo,GOOD_SYNERGY,,52.32,Smolder
teemo,GOOD_SYNERGY,,51.99,Zeri
teemo,GOOD_SYNERGY,,51.98,Jhin
teemo,GOOD_SYNERGY,,51.94,Lucian
teemo,GOOD_SYNERGY,,51.72,Varus
teemo,GOOD_SYNERGY,,51.62,Ezreal
teemo,GOOD_SYNERGY,,51.50,Kai'Sa
teemo,GOOD_SYNERGY,,51.18,Sivir
teemo,GOOD_SYNERGY,,51.01,Ashe
teemo,GOOD_SYNERGY,,50.53,Aphelios
teemo,GOOD_SYNERGY,,50.44,Yunara
teemo,GOOD_SYNERGY,,50.00,Seraphine
teemo,GOOD_SYNERGY,,49.85,Caitlyn
teemo,GOOD_SYNERGY,,45.93,Mel
teemo,GOOD_SYNERGY,,45.57,Corki
thresh,WEAK_MATCHUP,Swain,46.91,
thresh,WEAK_MATCHUP,Seraphine,47.08,
thresh,WEAK_MATCHUP,Brand,47.12,
thresh,WEAK_MATCHUP,Senna,48.52,
thresh,WEAK_MATCHUP,Ziggs,49.03,
thresh,WEAK_MATCHUP,Kog'Maw,49.42,
thresh,WEAK_MATCHUP,Hwei,49.66,
thresh,WEAK_MATCHUP,Xayah,49.97,
thresh,WEAK_MATCHUP,Sivir,50.66,
thresh,WEAK_MATCHUP,Ashe,52.18,
thresh,WEAK_MATCHUP,Corki,52.35,
thresh,WEAK_MATCHUP,Twitch,52.39,
thresh,WEAK_MATCHUP,Zeri,52.46,
thresh,WEAK_MATCHUP,Tristana,52.94,
thresh,WEAK_MATCHUP,Miss Fortune,53.39,
thresh,WEAK_MATCHUP,Jinx,53.56,
thresh,WEAK_MATCHUP,Smolder,53.71,
thresh,WEAK_MATCHUP,Yunara,53.98,
thresh,WEAK_MATCHUP,Draven,54.10,
thresh,WEAK_MATCHUP,Nilah,54.16,
thresh,WEAK_MATCHUP,Jhin,54.21,
thresh,WEAK_MATCHUP,Samira,54.33,
thresh,WEAK_MATCHUP,Vayne,54.37,
thresh,WEAK_MATCHUP,Caitlyn,54.82,
thresh,WEAK_MATCHUP,Ezreal,54.91,
thresh,WEAK_MATCHUP,Aphelios,54.96,
thresh,WEAK_MATCHUP,Kalista,55.12,
thresh,WEAK_MATCHUP,Mel,55.12,
thresh,WEAK_MATCHUP,Lucian,55.33,
thresh,WEAK_MATCHUP,Kai'Sa,55.38,
thresh,WEAK_MATCHUP,Yasuo,55.60,
thresh,WEAK_MATCHUP,Varus,56.21,
thresh,GOOD_SYNERGY,,58.47,Ziggs
thresh,GOOD_SYNERGY,,57.77,Seraphine
thresh,GOOD_SYNERGY,,57.42,Senna
thresh,GOOD_SYNERGY,,57.18,Hwei
thresh,GOOD_SYNERGY,,55.53,Xayah
thresh,GOOD_SYNERGY,,55.30,Jinx
thresh,GOOD_SYNERGY,,54.94,Miss Fortune
thresh,GOOD_SYNERGY,,54.89,Nilah
thresh,GOOD_SYNERGY,,54.23,Kalista
thresh,GOOD_SYNERGY,,53.86,Samira
thresh,GOOD_SYNERGY,,53.63,Aphelios
thresh,GOOD_SYNERGY,,53.51,Smolder
thresh,GOOD_SYNERGY,,53.14,Tristana
thresh,GOOD_SYNERGY,,52.90,Brand
thresh,GOOD_SYNERGY,,52.85,Yunara
thresh,GOOD_SYNERGY,,52.77,Lucian
thresh,GOOD_SYNERGY,,52.50,Caitlyn
thresh,GOOD_SYNERGY,,52.15,Draven
thresh,GOOD_SYNERGY,,52.12,Vayne
thresh,GOOD_SYNERGY,,52.02,Zeri
thresh,GOOD_SYNERGY,,52.01,Twitch
thresh,GOOD_SYNERGY,,51.96,Ashe
thresh,GOOD_SYNERGY,,51.45,Kog'Maw
thresh,GOOD_SYNERGY,,51.44,Kai'Sa
thresh,GOOD_SYNERGY,,51.10,Varus
thresh,GOOD_SYNERGY,,51.01,Sivir
thresh,GOOD_SYNERGY,,50.85,Jhin
thresh,GOOD_SYNERGY,,50.18,Corki
thresh,GOOD_SYNERGY,,49.84,Ezreal
thresh,GOOD_SYNERGY,,48.05,Mel
tristana,WEAK_MATCHUP,Yasuo,46.27,
tristana,WEAK_MATCHUP,Draven,47.55,
tristana,WEAK_MATCHUP,Brand,47.79,
tristana,WEAK_MATCHUP,Corki,48.45,
tristana,WEAK_MATCHUP,Senna,49.87,
tristana,WEAK_MATCHUP,Jinx,50.05,
tristana,WEAK_MATCHUP,Xayah,50.68,
tristana,WEAK_MATCHUP,Ziggs,50.73,
tristana,WEAK_MATCHUP,Varus,50.94,
tristana,WEAK_MATCHUP,Sivir,51.37,
tristana,WEAK_MATCHUP,Smolder,51.80,
tristana,WEAK_MATCHUP,Hwei,52.08,
tristana,WEAK_MATCHUP,Samira,52.09,
tristana,WEAK_MATCHUP,Caitlyn,52.18,
tristana,WEAK_MATCHUP,Twitch,52.25,
tristana,WEAK_MATCHUP,Vayne,52.50,
tristana,WEAK_MATCHUP,Seraphine,53.16,
tristana,WEAK_MATCHUP,Ashe,53.24,
tristana,WEAK_MATCHUP,Lucian,53.29,
tristana,WEAK_MATCHUP,Kog'Maw,53.29,
tristana,WEAK_MATCHUP,Zeri,53.31,
tristana,WEAK_MATCHUP,Swain,53.42,
tristana,WEAK_MATCHUP,Nilah,53.56,
tristana,WEAK_MATCHUP,Miss Fortune,53.83,
tristana,WEAK_MATCHUP,Kai'Sa,54.46,
tristana,WEAK_MATCHUP,Kalista,54.82,
tristana,WEAK_MATCHUP,Ezreal,54.92,
tristana,WEAK_MATCHUP,Jhin,55.05,
tristana,WEAK_MATCHUP,Mel,55.50,
tristana,WEAK_MATCHUP,Aphelios,55.75,
tristana,WEAK_MATCHUP,Yunara,56.39,
tristana,GOOD_SYNERGY,,57.66,Brand
tristana,GOOD_SYNERGY,,57.04,Vel'Koz
tristana,GOOD_SYNERGY,,56.50,Vex
tristana,GOOD_SYNERGY,,56.14,Aurelion Sol
tristana,GOOD_SYNERGY,,56.13,Syndra
tristana,GOOD_SYNERGY,,55.53,Annie
tristana,GOOD_SYNERGY,,54.98,Irelia
tristana,GOOD_SYNERGY,,54.86,Aurora
tristana,GOOD_SYNERGY,,54.84,Veigar
tristana,GOOD_SYNERGY,,54.63,Lux
tristana,GOOD_SYNERGY,,54.43,Diana
tristana,GOOD_SYNERGY,,54.37,Hwei
tristana,GOOD_SYNERGY,,54.16,Lissandra
tristana,GOOD_SYNERGY,,54.10,Malzahar
tristana,GOOD_SYNERGY,,54.05,Sylas
tristana,GOOD_SYNERGY,,53.77,Xerath
tristana,GOOD_SYNERGY,,53.57,Ahri
tristana,GOOD_SYNERGY,,53.47,Fizz
tristana,GOOD_SYNERGY,,53.24,Viktor
tristana,GOOD_SYNERGY,,52.88,Talon
tristana,GOOD_SYNERGY,,52.71,Anivia
tristana,GOOD_SYNERGY,,52.68,Akshan
tristana,GOOD_SYNERGY,,52.65,Ekko
tristana,GOOD_SYNERGY,,52.43,Galio
tristana,GOOD_SYNERGY,,52.40,Zoe
tristana,GOOD_SYNERGY,,52.28,Vladimir
tristana,GOOD_SYNERGY,,52.15,Katarina
tristana,GOOD_SYNERGY,,52.00,Cassiopeia
tristana,GOOD_SYNERGY,,51.95,LeBlanc
tristana,GOOD_SYNERGY,,51.85,Taliyah
tristana,GOOD_SYNERGY,,51.72,Akali
tristana,GOOD_SYNERGY,,51.26,Qiyana
tristana,GOOD_SYNERGY,,50.59,Naafiri
tristana,GOOD_SYNERGY,,50.59,Riven
tristana,GOOD_SYNERGY,,50.58,Twisted Fate
tristana,GOOD_SYNERGY,,50.10,Yone
tristana,GOOD_SYNERGY,,50.00,Zed
tristana,GOOD_SYNERGY,,49.56,Yasuo
tristana,GOOD_SYNERGY,,49.47,Kassadin
tristana,GOOD_SYNERGY,,47.95,Azir
tristana,GOOD_SYNERGY,,47.50,Ryze
tristana,GOOD_SYNERGY,,46.70,Orianna
tristana,GOOD_SYNERGY,,42.99,Mel
trundle,WEAK_MATCHUP,Karthus,40.00,
trundle,WEAK_MATCHUP,Seraphine,41.38,
trundle,WEAK_MATCHUP,Senna,42.76,
trundle,WEAK_MATCHUP,Nilah,43.08,
trundle,WEAK_MATCHUP,Tristana,43.45,
trundle,WEAK_MATCHUP,Veigar,43.48,
trundle,WEAK_MATCHUP,Xayah,45.93,
trundle,WEAK_MATCHUP,Kog'Maw,47.14,
trundle,WEAK_MATCHUP,Yasuo,47.62,
trundle,WEAK_MATCHUP,Jinx,47.64,
trundle,WEAK_MATCHUP,Samira,47.67,
trundle,WEAK_MATCHUP,Ashe,48.44,
trundle,WEAK_MATCHUP,Ziggs,48.61,
trundle,WEAK_MATCHUP,Miss Fortune,48.74,
trundle,WEAK_MATCHUP,Hwei,49.21,
trundle,WEAK_MATCHUP,Zeri,49.69,
trundle,WEAK_MATCHUP,Kalista,50.00,
trundle,WEAK_MATCHUP,Vayne,50.70,
trundle,WEAK_MATCHUP,Brand,50.93,
trundle,WEAK_MATCHUP,Lucian,51.30,
trundle,WEAK_MATCHUP,Smolder,51.37,
trundle,WEAK_MATCHUP,Sivir,51.57,
trundle,WEAK_MATCHUP,Swain,51.92,
trundle,WEAK_MATCHUP,Jhin,52.37,
trundle,WEAK_MATCHUP,Caitlyn,52.45,
trundle,WEAK_MATCHUP,Mel,52.46,
trundle,WEAK_MATCHUP,Kai'Sa,52.79,
trundle,WEAK_MATCHUP,Draven,52.85,
trundle,WEAK_MATCHUP,Aphelios,53.38,
trundle,WEAK_MATCHUP,Ezreal,53.41,
trundle,WEAK_MATCHUP,Twitch,53.52,
trundle,WEAK_MATCHUP,Varus,54.35,
trundle,WEAK_MATCHUP,Yunara,54.78,
trundle,WEAK_MATCHUP,Corki,56.06,
trundle,GOOD_SYNERGY,,61.54,Veigar
trundle,GOOD_SYNERGY,,59.09,Nilah
trundle,GOOD_SYNERGY,,55.81,Katarina
trundle,GOOD_SYNERGY,,54.88,Vayne
trundle,GOOD_SYNERGY,,54.69,Ziggs
trundle,GOOD_SYNERGY,,53.95,Seraphine
trundle,GOOD_SYNERGY,,53.55,Draven
trundle,GOOD_SYNERGY,,53.30,Twitch
trundle,GOOD_SYNERGY,,53.19,Xayah
trundle,GOOD_SYNERGY,,52.94,Mel
trundle,GOOD_SYNERGY,,52.94,Corki
trundle,GOOD_SYNERGY,,52.17,Yasuo
trundle,GOOD_SYNERGY,,51.72,Hwei
trundle,GOOD_SYNERGY,,51.59,Senna
trundle,GOOD_SYNERGY,,51.41,Lucian
trundle,GOOD_SYNERGY,,51.40,Tristana
